feature,importance,fold
PREV_APP_CREDIT_PERC_MIN,1041,6
PREV_APP_CREDIT_PERC_MAX,853,6
PREV_APP_CREDIT_PERC_MEAN,1261,6
PREV_APP_CREDIT_PERC_VAR,1647,6
PREV_AMT_DOWN_PAYMENT_MIN,505,6
PREV_AMT_DOWN_PAYMENT_MAX,846,6
PREV_AMT_DOWN_PAYMENT_MEAN,846,6
PREV_AMT_GOODS_PRICE_MIN,846,6
PREV_AMT_GOODS_PRICE_MAX,258,6
PREV_AMT_GOODS_PRICE_MEAN,910,6
PREV_HOUR_APPR_PROCESS_START_MIN,414,6
PREV_HOUR_APPR_PROCESS_START_MAX,583,6
PREV_HOUR_APPR_PROCESS_START_MEAN,1552,6
PREV_RATE_DOWN_PAYMENT_MIN,474,6
PREV_RATE_DOWN_PAYMENT_MAX,794,6
PREV_RATE_DOWN_PAYMENT_MEAN,980,6
PREV_DAYS_DECISION_MIN,781,6
PREV_DAYS_DECISION_MAX,1536,6
PREV_DAYS_DECISION_MEAN,1309,6
PREV_CNT_PAYMENT_MEAN,1423,6
PREV_CNT_PAYMENT_SUM,766,6
PREV_NAME_CONTRACT_TYPE_Cash_loans_MEAN,332,6
PREV_NAME_CONTRACT_TYPE_Consumer_loans_MEAN,179,6
PREV_NAME_CONTRACT_TYPE_Revolving_loans_MEAN,255,6
PREV_NAME_CONTRACT_TYPE_XNA_MEAN,0,6
PREV_NAME_CONTRACT_TYPE_nan_MEAN,0,6
PREV_WEEKDAY_APPR_PROCESS_START_FRIDAY_MEAN,902,6
PREV_WEEKDAY_APPR_PROCESS_START_MONDAY_MEAN,889,6
PREV_WEEKDAY_APPR_PROCESS_START_SATURDAY_MEAN,745,6
PREV_WEEKDAY_APPR_PROCESS_START_SUNDAY_MEAN,598,6
PREV_WEEKDAY_APPR_PROCESS_START_THURSDAY_MEAN,948,6
PREV_WEEKDAY_APPR_PROCESS_START_TUESDAY_MEAN,746,6
PREV_WEEKDAY_APPR_PROCESS_START_WEDNESDAY_MEAN,780,6
PREV_WEEKDAY_APPR_PROCESS_START_nan_MEAN,0,6
PREV_FLAG_LAST_APPL_PER_CONTRACT_N_MEAN,96,6
PREV_FLAG_LAST_APPL_PER_CONTRACT_Y_MEAN,6,6
PREV_FLAG_LAST_APPL_PER_CONTRACT_nan_MEAN,0,6
PREV_NAME_CASH_LOAN_PURPOSE_Building_a_house_or_an_annex_MEAN,9,6
PREV_NAME_CASH_LOAN_PURPOSE_Business_development_MEAN,0,6
PREV_NAME_CASH_LOAN_PURPOSE_Buying_a_garage_MEAN,0,6
PREV_NAME_CASH_LOAN_PURPOSE_Buying_a_holiday_home_land_MEAN,0,6
PREV_NAME_CASH_LOAN_PURPOSE_Buying_a_home_MEAN,0,6
PREV_NAME_CASH_LOAN_PURPOSE_Buying_a_new_car_MEAN,0,6
PREV_NAME_CASH_LOAN_PURPOSE_Buying_a_used_car_MEAN,57,6
PREV_NAME_CASH_LOAN_PURPOSE_Car_repairs_MEAN,53,6
PREV_NAME_CASH_LOAN_PURPOSE_Education_MEAN,18,6
PREV_NAME_CASH_LOAN_PURPOSE_Everyday_expenses_MEAN,7,6
PREV_NAME_CASH_LOAN_PURPOSE_Furniture_MEAN,1,6
PREV_NAME_CASH_LOAN_PURPOSE_Gasification_water_supply_MEAN,0,6
PREV_NAME_CASH_LOAN_PURPOSE_Hobby_MEAN,0,6
PREV_NAME_CASH_LOAN_PURPOSE_Journey_MEAN,23,6
PREV_NAME_CASH_LOAN_PURPOSE_Medicine_MEAN,97,6
PREV_NAME_CASH_LOAN_PURPOSE_Money_for_a_third_person_MEAN,0,6
PREV_NAME_CASH_LOAN_PURPOSE_Other_MEAN,119,6
PREV_NAME_CASH_LOAN_PURPOSE_Payments_on_other_loans_MEAN,0,6
PREV_NAME_CASH_LOAN_PURPOSE_Purchase_of_electronic_equipment_MEAN,5,6
PREV_NAME_CASH_LOAN_PURPOSE_Refusal_to_name_the_goal_MEAN,0,6
PREV_NAME_CASH_LOAN_PURPOSE_Repairs_MEAN,173,6
PREV_NAME_CASH_LOAN_PURPOSE_Urgent_needs_MEAN,155,6
PREV_NAME_CASH_LOAN_PURPOSE_Wedding_gift_holiday_MEAN,6,6
PREV_NAME_CASH_LOAN_PURPOSE_XAP_MEAN,65,6
PREV_NAME_CASH_LOAN_PURPOSE_XNA_MEAN,419,6
PREV_NAME_CASH_LOAN_PURPOSE_nan_MEAN,0,6
PREV_NAME_CONTRACT_STATUS_Approved_MEAN,522,6
PREV_NAME_CONTRACT_STATUS_Canceled_MEAN,436,6
PREV_NAME_CONTRACT_STATUS_Refused_MEAN,335,6
PREV_NAME_CONTRACT_STATUS_Unused_offer_MEAN,116,6
PREV_NAME_CONTRACT_STATUS_nan_MEAN,0,6
PREV_NAME_PAYMENT_TYPE_Cash_through_the_bank_MEAN,530,6
PREV_NAME_PAYMENT_TYPE_Cashless_from_the_account_of_the_employer_MEAN,0,6
PREV_NAME_PAYMENT_TYPE_Non_cash_from_your_account_MEAN,90,6
PREV_NAME_PAYMENT_TYPE_XNA_MEAN,649,6
PREV_NAME_PAYMENT_TYPE_nan_MEAN,0,6
PREV_CODE_REJECT_REASON_CLIENT_MEAN,5,6
PREV_CODE_REJECT_REASON_HC_MEAN,278,6
PREV_CODE_REJECT_REASON_LIMIT_MEAN,161,6
PREV_CODE_REJECT_REASON_SCO_MEAN,199,6
PREV_CODE_REJECT_REASON_SCOFR_MEAN,63,6
PREV_CODE_REJECT_REASON_SYSTEM_MEAN,0,6
PREV_CODE_REJECT_REASON_VERIF_MEAN,49,6
PREV_CODE_REJECT_REASON_XAP_MEAN,333,6
PREV_CODE_REJECT_REASON_XNA_MEAN,28,6
PREV_CODE_REJECT_REASON_nan_MEAN,0,6
PREV_NAME_TYPE_SUITE_Children_MEAN,246,6
PREV_NAME_TYPE_SUITE_Family_MEAN,712,6
PREV_NAME_TYPE_SUITE_Group_of_people_MEAN,24,6
PREV_NAME_TYPE_SUITE_Other_A_MEAN,57,6
PREV_NAME_TYPE_SUITE_Other_B_MEAN,118,6
PREV_NAME_TYPE_SUITE_Spouse_partner_MEAN,290,6
PREV_NAME_TYPE_SUITE_Unaccompanied_MEAN,1095,6
PREV_NAME_TYPE_SUITE_nan_MEAN,1085,6
PREV_NAME_CLIENT_TYPE_New_MEAN,502,6
PREV_NAME_CLIENT_TYPE_Refreshed_MEAN,463,6
PREV_NAME_CLIENT_TYPE_Repeater_MEAN,485,6
PREV_NAME_CLIENT_TYPE_XNA_MEAN,1,6
PREV_NAME_CLIENT_TYPE_nan_MEAN,0,6
PREV_NAME_GOODS_CATEGORY_Additional_Service_MEAN,0,6
PREV_NAME_GOODS_CATEGORY_Animals_MEAN,0,6
PREV_NAME_GOODS_CATEGORY_Audio_Video_MEAN,392,6
PREV_NAME_GOODS_CATEGORY_Auto_Accessories_MEAN,56,6
PREV_NAME_GOODS_CATEGORY_Clothing_and_Accessories_MEAN,66,6
PREV_NAME_GOODS_CATEGORY_Computers_MEAN,404,6
PREV_NAME_GOODS_CATEGORY_Construction_Materials_MEAN,158,6
PREV_NAME_GOODS_CATEGORY_Consumer_Electronics_MEAN,440,6
PREV_NAME_GOODS_CATEGORY_Direct_Sales_MEAN,0,6
PREV_NAME_GOODS_CATEGORY_Education_MEAN,0,6
PREV_NAME_GOODS_CATEGORY_Fitness_MEAN,0,6
PREV_NAME_GOODS_CATEGORY_Furniture_MEAN,220,6
PREV_NAME_GOODS_CATEGORY_Gardening_MEAN,53,6
PREV_NAME_GOODS_CATEGORY_Homewares_MEAN,30,6
PREV_NAME_GOODS_CATEGORY_House_Construction_MEAN,0,6
PREV_NAME_GOODS_CATEGORY_Insurance_MEAN,0,6
PREV_NAME_GOODS_CATEGORY_Jewelry_MEAN,90,6
PREV_NAME_GOODS_CATEGORY_Medical_Supplies_MEAN,39,6
PREV_NAME_GOODS_CATEGORY_Medicine_MEAN,29,6
PREV_NAME_GOODS_CATEGORY_Mobile_MEAN,467,6
PREV_NAME_GOODS_CATEGORY_Office_Appliances_MEAN,0,6
PREV_NAME_GOODS_CATEGORY_Other_MEAN,34,6
PREV_NAME_GOODS_CATEGORY_Photo_Cinema_Equipment_MEAN,221,6
PREV_NAME_GOODS_CATEGORY_Sport_and_Leisure_MEAN,85,6
PREV_NAME_GOODS_CATEGORY_Tourism_MEAN,0,6
PREV_NAME_GOODS_CATEGORY_Vehicles_MEAN,87,6
PREV_NAME_GOODS_CATEGORY_Weapon_MEAN,0,6
PREV_NAME_GOODS_CATEGORY_XNA_MEAN,211,6
PREV_NAME_GOODS_CATEGORY_nan_MEAN,0,6
PREV_NAME_PORTFOLIO_Cards_MEAN,211,6
PREV_NAME_PORTFOLIO_Cars_MEAN,0,6
PREV_NAME_PORTFOLIO_Cash_MEAN,391,6
PREV_NAME_PORTFOLIO_POS_MEAN,267,6
PREV_NAME_PORTFOLIO_XNA_MEAN,403,6
PREV_NAME_PORTFOLIO_nan_MEAN,0,6
PREV_NAME_PRODUCT_TYPE_XNA_MEAN,444,6
PREV_NAME_PRODUCT_TYPE_walk_in_MEAN,353,6
PREV_NAME_PRODUCT_TYPE_x_sell_MEAN,441,6
PREV_NAME_PRODUCT_TYPE_nan_MEAN,0,6
PREV_CHANNEL_TYPE_AP_Cash_loan__MEAN,218,6
PREV_CHANNEL_TYPE_Car_dealer_MEAN,0,6
PREV_CHANNEL_TYPE_Channel_of_corporate_sales_MEAN,78,6
PREV_CHANNEL_TYPE_Contact_center_MEAN,270,6
PREV_CHANNEL_TYPE_Country_wide_MEAN,931,6
PREV_CHANNEL_TYPE_Credit_and_cash_offices_MEAN,594,6
PREV_CHANNEL_TYPE_Regional_Local_MEAN,378,6
PREV_CHANNEL_TYPE_Stone_MEAN,671,6
PREV_CHANNEL_TYPE_nan_MEAN,0,6
PREV_NAME_SELLER_INDUSTRY_Auto_technology_MEAN,51,6
PREV_NAME_SELLER_INDUSTRY_Clothing_MEAN,79,6
PREV_NAME_SELLER_INDUSTRY_Connectivity_MEAN,547,6
PREV_NAME_SELLER_INDUSTRY_Construction_MEAN,226,6
PREV_NAME_SELLER_INDUSTRY_Consumer_electronics_MEAN,685,6
PREV_NAME_SELLER_INDUSTRY_Furniture_MEAN,173,6
PREV_NAME_SELLER_INDUSTRY_Industry_MEAN,105,6
PREV_NAME_SELLER_INDUSTRY_Jewelry_MEAN,13,6
PREV_NAME_SELLER_INDUSTRY_MLM_partners_MEAN,0,6
PREV_NAME_SELLER_INDUSTRY_Tourism_MEAN,0,6
PREV_NAME_SELLER_INDUSTRY_XNA_MEAN,328,6
PREV_NAME_SELLER_INDUSTRY_nan_MEAN,0,6
PREV_NAME_YIELD_GROUP_XNA_MEAN,487,6
PREV_NAME_YIELD_GROUP_high_MEAN,985,6
PREV_NAME_YIELD_GROUP_low_action_MEAN,272,6
PREV_NAME_YIELD_GROUP_low_normal_MEAN,860,6
PREV_NAME_YIELD_GROUP_middle_MEAN,1013,6
PREV_NAME_YIELD_GROUP_nan_MEAN,0,6
PREV_PRODUCT_COMBINATION_Card_Street_MEAN,192,6
PREV_PRODUCT_COMBINATION_Card_X_Sell_MEAN,163,6
PREV_PRODUCT_COMBINATION_Cash_MEAN,406,6
PREV_PRODUCT_COMBINATION_Cash_Street_high_MEAN,198,6
PREV_PRODUCT_COMBINATION_Cash_Street_low_MEAN,178,6
PREV_PRODUCT_COMBINATION_Cash_Street_middle_MEAN,200,6
PREV_PRODUCT_COMBINATION_Cash_X_Sell_high_MEAN,281,6
PREV_PRODUCT_COMBINATION_Cash_X_Sell_low_MEAN,409,6
PREV_PRODUCT_COMBINATION_Cash_X_Sell_middle_MEAN,351,6
PREV_PRODUCT_COMBINATION_POS_household_with_interest_MEAN,610,6
PREV_PRODUCT_COMBINATION_POS_household_without_interest_MEAN,218,6
PREV_PRODUCT_COMBINATION_POS_industry_with_interest_MEAN,293,6
PREV_PRODUCT_COMBINATION_POS_industry_without_interest_MEAN,105,6
PREV_PRODUCT_COMBINATION_POS_mobile_with_interest_MEAN,438,6
PREV_PRODUCT_COMBINATION_POS_mobile_without_interest_MEAN,159,6
PREV_PRODUCT_COMBINATION_POS_other_with_interest_MEAN,138,6
PREV_PRODUCT_COMBINATION_POS_others_without_interest_MEAN,18,6
PREV_PRODUCT_COMBINATION_nan_MEAN,0,6
APPROVED_AMT_ANNUITY_MIN,1043,6
APPROVED_AMT_ANNUITY_MAX,971,6
APPROVED_AMT_ANNUITY_MEAN,1093,6
APPROVED_AMT_APPLICATION_MIN,780,6
APPROVED_AMT_APPLICATION_MAX,673,6
APPROVED_AMT_APPLICATION_MEAN,596,6
APPROVED_AMT_CREDIT_MIN,1050,6
APPROVED_AMT_CREDIT_MAX,749,6
APPROVED_AMT_CREDIT_MEAN,717,6
APPROVED_APP_CREDIT_PERC_MIN,940,6
APPROVED_APP_CREDIT_PERC_MAX,736,6
APPROVED_APP_CREDIT_PERC_MEAN,1094,6
APPROVED_APP_CREDIT_PERC_VAR,1687,6
APPROVED_AMT_DOWN_PAYMENT_MIN,471,6
APPROVED_AMT_DOWN_PAYMENT_MAX,864,6
APPROVED_AMT_DOWN_PAYMENT_MEAN,801,6
APPROVED_AMT_GOODS_PRICE_MIN,866,6
APPROVED_AMT_GOODS_PRICE_MAX,268,6
APPROVED_AMT_GOODS_PRICE_MEAN,612,6
APPROVED_HOUR_APPR_PROCESS_START_MIN,536,6
APPROVED_HOUR_APPR_PROCESS_START_MAX,526,6
APPROVED_HOUR_APPR_PROCESS_START_MEAN,1291,6
APPROVED_RATE_DOWN_PAYMENT_MIN,495,6
APPROVED_RATE_DOWN_PAYMENT_MAX,657,6
APPROVED_RATE_DOWN_PAYMENT_MEAN,761,6
APPROVED_DAYS_DECISION_MIN,874,6
APPROVED_DAYS_DECISION_MAX,1993,6
APPROVED_DAYS_DECISION_MEAN,1066,6
APPROVED_CNT_PAYMENT_MEAN,1142,6
APPROVED_CNT_PAYMENT_SUM,857,6
REFUSED_AMT_ANNUITY_MIN,558,6
REFUSED_AMT_ANNUITY_MAX,527,6
REFUSED_AMT_ANNUITY_MEAN,357,6
REFUSED_AMT_APPLICATION_MIN,293,6
REFUSED_AMT_APPLICATION_MAX,244,6
REFUSED_AMT_APPLICATION_MEAN,273,6
REFUSED_AMT_CREDIT_MIN,517,6
REFUSED_AMT_CREDIT_MAX,304,6
REFUSED_AMT_CREDIT_MEAN,294,6
REFUSED_APP_CREDIT_PERC_MIN,422,6
REFUSED_APP_CREDIT_PERC_MAX,344,6
REFUSED_APP_CREDIT_PERC_MEAN,436,6
REFUSED_APP_CREDIT_PERC_VAR,439,6
REFUSED_AMT_DOWN_PAYMENT_MIN,90,6
REFUSED_AMT_DOWN_PAYMENT_MAX,178,6
REFUSED_AMT_DOWN_PAYMENT_MEAN,98,6
REFUSED_AMT_GOODS_PRICE_MIN,356,6
REFUSED_AMT_GOODS_PRICE_MAX,155,6
REFUSED_AMT_GOODS_PRICE_MEAN,418,6
REFUSED_HOUR_APPR_PROCESS_START_MIN,274,6
REFUSED_HOUR_APPR_PROCESS_START_MAX,254,6
REFUSED_HOUR_APPR_PROCESS_START_MEAN,505,6
REFUSED_RATE_DOWN_PAYMENT_MIN,159,6
REFUSED_RATE_DOWN_PAYMENT_MAX,236,6
REFUSED_RATE_DOWN_PAYMENT_MEAN,131,6
REFUSED_DAYS_DECISION_MIN,573,6
REFUSED_DAYS_DECISION_MAX,822,6
REFUSED_DAYS_DECISION_MEAN,546,6
REFUSED_CNT_PAYMENT_MEAN,269,6
REFUSED_CNT_PAYMENT_SUM,297,6
POS_MONTHS_BALANCE_MAX,900,6
POS_MONTHS_BALANCE_MEAN,1296,6
POS_MONTHS_BALANCE_SIZE,1120,6
POS_SK_DPD_MAX,360,6
POS_SK_DPD_MEAN,546,6
POS_SK_DPD_DEF_MAX,224,6
POS_SK_DPD_DEF_MEAN,453,6
POS_NAME_CONTRACT_STATUS_Active_MEAN,1490,6
POS_NAME_CONTRACT_STATUS_Amortized_debt_MEAN,0,6
POS_NAME_CONTRACT_STATUS_Approved_MEAN,57,6
POS_NAME_CONTRACT_STATUS_Canceled_MEAN,0,6
POS_NAME_CONTRACT_STATUS_Completed_MEAN,1463,6
POS_NAME_CONTRACT_STATUS_Demand_MEAN,0,6
POS_NAME_CONTRACT_STATUS_Returned_to_the_store_MEAN,136,6
POS_NAME_CONTRACT_STATUS_Signed_MEAN,521,6
POS_NAME_CONTRACT_STATUS_XNA_MEAN,0,6
POS_NAME_CONTRACT_STATUS_nan_MEAN,0,6
POS_COUNT,51,6
INSTAL_NUM_INSTALMENT_VERSION_NUNIQUE,409,6
INSTAL_DPD_MAX,644,6
INSTAL_DPD_MEAN,1316,6
INSTAL_DPD_SUM,710,6
INSTAL_DBD_MAX,1828,6
INSTAL_DBD_MEAN,2261,6
INSTAL_DBD_SUM,1636,6
INSTAL_PAYMENT_PERC_MAX,146,6
INSTAL_PAYMENT_PERC_MEAN,926,6
INSTAL_PAYMENT_PERC_SUM,758,6
INSTAL_PAYMENT_PERC_VAR,947,6
INSTAL_PAYMENT_DIFF_MAX,859,6
INSTAL_PAYMENT_DIFF_MEAN,838,6
INSTAL_PAYMENT_DIFF_SUM,759,6
INSTAL_PAYMENT_DIFF_VAR,837,6
INSTAL_AMT_INSTALMENT_MAX,1014,6
INSTAL_AMT_INSTALMENT_MEAN,1088,6
INSTAL_AMT_INSTALMENT_SUM,908,6
INSTAL_AMT_PAYMENT_MIN,1870,6
INSTAL_AMT_PAYMENT_MAX,953,6
INSTAL_AMT_PAYMENT_MEAN,1259,6
INSTAL_AMT_PAYMENT_SUM,1034,6
INSTAL_DAYS_ENTRY_PAYMENT_MAX,2106,6
INSTAL_DAYS_ENTRY_PAYMENT_MEAN,1205,6
INSTAL_DAYS_ENTRY_PAYMENT_SUM,1262,6
INSTAL_COUNT,706,6
CC_MONTHS_BALANCE_MIN,30,6
CC_MONTHS_BALANCE_MAX,39,6
CC_MONTHS_BALANCE_MEAN,96,6
CC_MONTHS_BALANCE_SUM,158,6
CC_MONTHS_BALANCE_VAR,100,6
CC_AMT_BALANCE_MIN,73,6
CC_AMT_BALANCE_MAX,160,6
CC_AMT_BALANCE_MEAN,124,6
CC_AMT_BALANCE_SUM,75,6
CC_AMT_BALANCE_VAR,138,6
CC_AMT_CREDIT_LIMIT_ACTUAL_MIN,121,6
CC_AMT_CREDIT_LIMIT_ACTUAL_MAX,117,6
CC_AMT_CREDIT_LIMIT_ACTUAL_MEAN,418,6
CC_AMT_CREDIT_LIMIT_ACTUAL_SUM,435,6
CC_AMT_CREDIT_LIMIT_ACTUAL_VAR,482,6
CC_AMT_DRAWINGS_ATM_CURRENT_MIN,0,6
CC_AMT_DRAWINGS_ATM_CURRENT_MAX,304,6
CC_AMT_DRAWINGS_ATM_CURRENT_MEAN,290,6
CC_AMT_DRAWINGS_ATM_CURRENT_SUM,252,6
CC_AMT_DRAWINGS_ATM_CURRENT_VAR,223,6
CC_AMT_DRAWINGS_CURRENT_MIN,147,6
CC_AMT_DRAWINGS_CURRENT_MAX,171,6
CC_AMT_DRAWINGS_CURRENT_MEAN,144,6
CC_AMT_DRAWINGS_CURRENT_SUM,241,6
CC_AMT_DRAWINGS_CURRENT_VAR,207,6
CC_AMT_DRAWINGS_OTHER_CURRENT_MIN,0,6
CC_AMT_DRAWINGS_OTHER_CURRENT_MAX,50,6
CC_AMT_DRAWINGS_OTHER_CURRENT_MEAN,41,6
CC_AMT_DRAWINGS_OTHER_CURRENT_SUM,30,6
CC_AMT_DRAWINGS_OTHER_CURRENT_VAR,67,6
CC_AMT_DRAWINGS_POS_CURRENT_MIN,54,6
CC_AMT_DRAWINGS_POS_CURRENT_MAX,251,6
CC_AMT_DRAWINGS_POS_CURRENT_MEAN,272,6
CC_AMT_DRAWINGS_POS_CURRENT_SUM,227,6
CC_AMT_DRAWINGS_POS_CURRENT_VAR,234,6
CC_AMT_INST_MIN_REGULARITY_MIN,81,6
CC_AMT_INST_MIN_REGULARITY_MAX,96,6
CC_AMT_INST_MIN_REGULARITY_MEAN,266,6
CC_AMT_INST_MIN_REGULARITY_SUM,189,6
CC_AMT_INST_MIN_REGULARITY_VAR,251,6
CC_AMT_PAYMENT_CURRENT_MIN,348,6
CC_AMT_PAYMENT_CURRENT_MAX,341,6
CC_AMT_PAYMENT_CURRENT_MEAN,466,6
CC_AMT_PAYMENT_CURRENT_SUM,301,6
CC_AMT_PAYMENT_CURRENT_VAR,439,6
CC_AMT_PAYMENT_TOTAL_CURRENT_MIN,50,6
CC_AMT_PAYMENT_TOTAL_CURRENT_MAX,187,6
CC_AMT_PAYMENT_TOTAL_CURRENT_MEAN,294,6
CC_AMT_PAYMENT_TOTAL_CURRENT_SUM,158,6
CC_AMT_PAYMENT_TOTAL_CURRENT_VAR,201,6
CC_AMT_RECEIVABLE_PRINCIPAL_MIN,84,6
CC_AMT_RECEIVABLE_PRINCIPAL_MAX,116,6
CC_AMT_RECEIVABLE_PRINCIPAL_MEAN,155,6
CC_AMT_RECEIVABLE_PRINCIPAL_SUM,102,6
CC_AMT_RECEIVABLE_PRINCIPAL_VAR,131,6
CC_AMT_RECIVABLE_MIN,193,6
CC_AMT_RECIVABLE_MAX,82,6
CC_AMT_RECIVABLE_MEAN,127,6
CC_AMT_RECIVABLE_SUM,76,6
CC_AMT_RECIVABLE_VAR,99,6
CC_AMT_TOTAL_RECEIVABLE_MIN,21,6
CC_AMT_TOTAL_RECEIVABLE_MAX,24,6
CC_AMT_TOTAL_RECEIVABLE_MEAN,33,6
CC_AMT_TOTAL_RECEIVABLE_SUM,40,6
CC_AMT_TOTAL_RECEIVABLE_VAR,27,6
CC_CNT_DRAWINGS_ATM_CURRENT_MIN,0,6
CC_CNT_DRAWINGS_ATM_CURRENT_MAX,68,6
CC_CNT_DRAWINGS_ATM_CURRENT_MEAN,358,6
CC_CNT_DRAWINGS_ATM_CURRENT_SUM,207,6
CC_CNT_DRAWINGS_ATM_CURRENT_VAR,426,6
CC_CNT_DRAWINGS_CURRENT_MIN,51,6
CC_CNT_DRAWINGS_CURRENT_MAX,164,6
CC_CNT_DRAWINGS_CURRENT_MEAN,425,6
CC_CNT_DRAWINGS_CURRENT_SUM,332,6
CC_CNT_DRAWINGS_CURRENT_VAR,367,6
CC_CNT_DRAWINGS_OTHER_CURRENT_MIN,0,6
CC_CNT_DRAWINGS_OTHER_CURRENT_MAX,0,6
CC_CNT_DRAWINGS_OTHER_CURRENT_MEAN,45,6
CC_CNT_DRAWINGS_OTHER_CURRENT_SUM,12,6
CC_CNT_DRAWINGS_OTHER_CURRENT_VAR,95,6
CC_CNT_DRAWINGS_POS_CURRENT_MIN,11,6
CC_CNT_DRAWINGS_POS_CURRENT_MAX,114,6
CC_CNT_DRAWINGS_POS_CURRENT_MEAN,198,6
CC_CNT_DRAWINGS_POS_CURRENT_SUM,167,6
CC_CNT_DRAWINGS_POS_CURRENT_VAR,156,6
CC_CNT_INSTALMENT_MATURE_CUM_MIN,53,6
CC_CNT_INSTALMENT_MATURE_CUM_MAX,103,6
CC_CNT_INSTALMENT_MATURE_CUM_MEAN,164,6
CC_CNT_INSTALMENT_MATURE_CUM_SUM,163,6
CC_CNT_INSTALMENT_MATURE_CUM_VAR,203,6
CC_SK_DPD_MIN,0,6
CC_SK_DPD_MAX,51,6
CC_SK_DPD_MEAN,63,6
CC_SK_DPD_SUM,128,6
CC_SK_DPD_VAR,41,6
CC_SK_DPD_DEF_MIN,0,6
CC_SK_DPD_DEF_MAX,0,6
CC_SK_DPD_DEF_MEAN,188,6
CC_SK_DPD_DEF_SUM,56,6
CC_SK_DPD_DEF_VAR,47,6
CC_NAME_CONTRACT_STATUS_Active_MIN,1,6
CC_NAME_CONTRACT_STATUS_Active_MAX,0,6
CC_NAME_CONTRACT_STATUS_Active_MEAN,85,6
CC_NAME_CONTRACT_STATUS_Active_SUM,110,6
CC_NAME_CONTRACT_STATUS_Active_VAR,133,6
CC_NAME_CONTRACT_STATUS_Approved_MIN,0,6
CC_NAME_CONTRACT_STATUS_Approved_MAX,0,6
CC_NAME_CONTRACT_STATUS_Approved_MEAN,0,6
CC_NAME_CONTRACT_STATUS_Approved_SUM,0,6
CC_NAME_CONTRACT_STATUS_Approved_VAR,0,6
CC_NAME_CONTRACT_STATUS_Completed_MIN,0,6
CC_NAME_CONTRACT_STATUS_Completed_MAX,0,6
CC_NAME_CONTRACT_STATUS_Completed_MEAN,73,6
CC_NAME_CONTRACT_STATUS_Completed_SUM,37,6
CC_NAME_CONTRACT_STATUS_Completed_VAR,39,6
CC_NAME_CONTRACT_STATUS_Demand_MIN,0,6
CC_NAME_CONTRACT_STATUS_Demand_MAX,0,6
CC_NAME_CONTRACT_STATUS_Demand_MEAN,0,6
CC_NAME_CONTRACT_STATUS_Demand_SUM,0,6
CC_NAME_CONTRACT_STATUS_Demand_VAR,0,6
CC_NAME_CONTRACT_STATUS_Refused_MIN,0,6
CC_NAME_CONTRACT_STATUS_Refused_MAX,0,6
CC_NAME_CONTRACT_STATUS_Refused_MEAN,0,6
CC_NAME_CONTRACT_STATUS_Refused_SUM,0,6
CC_NAME_CONTRACT_STATUS_Refused_VAR,0,6
CC_NAME_CONTRACT_STATUS_Sent_proposal_MIN,0,6
CC_NAME_CONTRACT_STATUS_Sent_proposal_MAX,0,6
CC_NAME_CONTRACT_STATUS_Sent_proposal_MEAN,0,6
CC_NAME_CONTRACT_STATUS_Sent_proposal_SUM,0,6
CC_NAME_CONTRACT_STATUS_Sent_proposal_VAR,0,6
CC_NAME_CONTRACT_STATUS_Signed_MIN,0,6
CC_NAME_CONTRACT_STATUS_Signed_MAX,0,6
CC_NAME_CONTRACT_STATUS_Signed_MEAN,11,6
CC_NAME_CONTRACT_STATUS_Signed_SUM,1,6
CC_NAME_CONTRACT_STATUS_Signed_VAR,36,6
CC_NAME_CONTRACT_STATUS_nan_MIN,0,6
CC_NAME_CONTRACT_STATUS_nan_MAX,0,6
CC_NAME_CONTRACT_STATUS_nan_MEAN,0,6
CC_NAME_CONTRACT_STATUS_nan_SUM,0,6
CC_NAME_CONTRACT_STATUS_nan_VAR,0,6
CC_COUNT,52,6
CODE_GENDER,389,7
FLAG_OWN_CAR,15,7
FLAG_OWN_REALTY,144,7
CNT_CHILDREN,181,7
AMT_INCOME_TOTAL,1194,7
AMT_CREDIT,1691,7
AMT_ANNUITY,2254,7
AMT_GOODS_PRICE,1651,7
REGION_POPULATION_RELATIVE,2012,7
DAYS_BIRTH,3003,7
DAYS_EMPLOYED,2861,7
DAYS_REGISTRATION,2585,7
DAYS_ID_PUBLISH,2569,7
OWN_CAR_AGE,1237,7
FLAG_MOBIL,0,7
FLAG_EMP_PHONE,0,7
FLAG_WORK_PHONE,208,7
FLAG_CONT_MOBILE,0,7
FLAG_PHONE,116,7
FLAG_EMAIL,26,7
CNT_FAM_MEMBERS,241,7
REGION_RATING_CLIENT,76,7
REGION_RATING_CLIENT_W_CITY,207,7
HOUR_APPR_PROCESS_START,1057,7
REG_REGION_NOT_LIVE_REGION,38,7
REG_REGION_NOT_WORK_REGION,16,7
LIVE_REGION_NOT_WORK_REGION,17,7
REG_CITY_NOT_LIVE_CITY,116,7
REG_CITY_NOT_WORK_CITY,55,7
LIVE_CITY_NOT_WORK_CITY,81,7
EXT_SOURCE_1,3026,7
EXT_SOURCE_2,3606,7
EXT_SOURCE_3,3688,7
APARTMENTS_AVG,404,7
BASEMENTAREA_AVG,454,7
YEARS_BEGINEXPLUATATION_AVG,404,7
YEARS_BUILD_AVG,271,7
COMMONAREA_AVG,303,7
ELEVATORS_AVG,145,7
ENTRANCES_AVG,329,7
FLOORSMAX_AVG,212,7
